positive	another reason i love @browndogg_30x for hitting steven may aflsunslions genuinegrub	Sat May 02 06:44:53 +0000 2015
negative	rt @brisbanelions: sick feeling watching the skipper taken off on a stretcher. hoping he is ok!! aflsunslions	Sat May 02 06:44:46 +0000 2015
negative	rocky can't get a break this year. owch. go the ball, may! aflsunslions	Sat May 02 06:44:38 +0000 2015
negative	sick feeling watching the skipper taken off on a stretcher. hoping he is ok!! aflsunslions	Sat May 02 06:44:37 +0000 2015
negative	who the fuck was that who clobbered rocky???? aflsunslions	Sat May 02 06:44:37 +0000 2015
negative	@afl can you take a look at the watchafl stream for aflsunslions ? freezing up and jittery audio here 15mb connection uk -other streams ok	Sat May 02 06:44:30 +0000 2015
negative	fuck me!! aflsunslions	Sat May 02 06:44:20 +0000 2015
negative	massive hit on tom rockliff aflsunslions URL	Sat May 02 06:44:18 +0000 2015
negative	aflsunslions sack that umpire fucking joke	Sat May 02 06:44:13 +0000 2015
positive	rt @superfooty: injury: rockliff being taken off on a stretcher after bump from steven may. looked to get knock in the rib region. aflsuns…	Sat May 02 06:44:12 +0000 2015
negative	rt @afl: ouch. the lions have called for the stretcher after tom rockliff's heavy hit from steven may aflsunslions URL	Sat May 02 06:44:11 +0000 2015
negative	perfect outlook for the suns game. appropriately staring straight at the namesake. aflsunslions afl URL	Sat May 02 06:44:07 +0000 2015
positive	injury: rockliff being taken off on a stretcher after bump from steven may. looked to get knock in the rib region. aflsunslions	Sat May 02 06:44:04 +0000 2015
negative	that is so typical of may, attacks smaller guys avoids big blokes like the plague! he's the definition of coward. aflsunslions	Sat May 02 06:44:03 +0000 2015
positive	battle from the bottom! aflsunslions both trying to break their droughts. it won't help when you're out cold in the first 5 minutes.	Sat May 02 06:44:00 +0000 2015
negative	lights out for rockliff. this is more what i was hoping for from @goldcoastsuns in round 1! qclashsuns aflsunslions @sportzjunky	Sat May 02 06:44:00 +0000 2015
negative	several umpires all saw him drop like a sack of taters and no one stopped play? playersafety aflsunslions	Sat May 02 06:43:59 +0000 2015
positive	@brisbanelions can't be there but will keep up with twitter from italy!! aflsunslions prideinthejumper golions	Sat May 02 06:43:58 +0000 2015
negative	fuck me. we cannot take a trick. hope @rockwiz38 is ok aflsunslions	Sat May 02 06:43:50 +0000 2015
negative	dog shot on rockliff and no free kick. what a fucking surprise aflsunslions	Sat May 02 06:43:46 +0000 2015
neutrino	sensational start by adam saad - five touches in the first five minutes aflsunslions	Sat May 02 06:43:45 +0000 2015
negative	rocky noooooooo!!!!!! aflsunslions	Sat May 02 06:43:31 +0000 2015
negative	fuuuuuuuuck rocky 😰 aflsunslions	Sat May 02 06:43:20 +0000 2015
negative	rock cliff is knocked out aflsunslions	Sat May 02 06:43:18 +0000 2015
negative	omg poor rockliff aflsunslions	Sat May 02 06:43:14 +0000 2015
negative	the brisbane lions are terrible aflsunslions	Sat May 02 06:43:12 +0000 2015
negative	poor rockliff. aflsunslions	Sat May 02 06:43:11 +0000 2015
negative	ouch. the lions have called for the stretcher after tom rockliff's heavy hit from steven may aflsunslions URL	Sat May 02 06:43:09 +0000 2015
negative	yeah, just play on while someone is out cold on the field. good job. aflsunslions	Sat May 02 06:43:07 +0000 2015
negative	rockliff out cold. :( aflsunslions	Sat May 02 06:43:04 +0000 2015
negative	u wot ump?? aflsunslions	Sat May 02 06:43:01 +0000 2015
negative	stretcher for tommy rockliff. fair bump. bad luck. aflsunslions	Sat May 02 06:42:47 +0000 2015
negative	rock is down!!! aflsunslions	Sat May 02 06:42:46 +0000 2015
neutrino	massive moment. tom rockliff knocked out cold by steven may bump, trainers calling for stretcher URL aflsunslions	Sat May 02 06:42:30 +0000 2015
neutrino	rt @afl: josh glenn goals in the first minute on debut! not a bad way to kickstart a career. aflsunslions URL	Sat May 02 06:42:14 +0000 2015
positive	tom rockliff hasn't moved after a bump from steven may inside lions' forward 50. stretcher being called for. aflsunslions	Sat May 02 06:42:10 +0000 2015
negative	steven may with a big hit. the lions forward has not moved. aflsunslions	Sat May 02 06:41:56 +0000 2015
negative	rt @brisbanelions: game time!! golions aflsunslions URL	Sat May 02 06:41:46 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 06:41:24 +0000 2015
positive	go the @goldcoastsuns lets get first win of the season!! aflsunslions	Sat May 02 06:40:50 +0000 2015
neutrino	rt @afl: josh glenn goals in the first minute on debut! not a bad way to kickstart a career. aflsunslions URL	Sat May 02 06:40:48 +0000 2015
positive	fast start for the suns! two straight to open this one. dixon this time, marks just inside 50 and goals URL aflsunslions	Sat May 02 06:40:33 +0000 2015
neutrino	rt @afl: josh glenn goals in the first minute on debut! not a bad way to kickstart a career. aflsunslions URL	Sat May 02 06:40:25 +0000 2015
positive	dixon converts our second from just inside 50. great start by the suns 12-0 aflsunslions	Sat May 02 06:39:51 +0000 2015
positive	come on lads, please hit some targets today.. aflsunslions clangerclash9	Sat May 02 06:38:23 +0000 2015
negative	suns' new game plan seems to be to never ever kick the footy. probably a good move given form so far this year. aflsunslions	Sat May 02 06:38:22 +0000 2015
negative	can only assume the brisbane sme has 17 more of these stored up. aflsunslions URL	Sat May 02 06:38:10 +0000 2015
neutrino	josh glenn goals in the first minute on debut! not a bad way to kickstart a career. aflsunslions URL	Sat May 02 06:38:09 +0000 2015
neutrino	what a start for @goldcoastsuns debutant josh glenn! he's kicked the opening goal in the qclash! aflsunslions	Sat May 02 06:38:03 +0000 2015
neutrino	gold coast debutant josh glenn kicks the first goal of the q clash. gc 6 - bl 0 aflsunslions	Sat May 02 06:37:54 +0000 2015
negative	@afl @aflfantasy i'm amazed the weather is fine and clear after yesterday's 250mm of rain. aflsunslions	Sat May 02 06:37:45 +0000 2015
neutrino	rt @afl: will it be the suns or the lions registering their first win of the year? aflsunslions scores &amp; @aflfantasy points: URL	Sat May 02 06:37:40 +0000 2015
neutrino	goal! suns have the opener through debutant josh glenn. 6-0 after 1 min at metricon URL aflsunslions	Sat May 02 06:37:34 +0000 2015
positive	boooo!!!! bad guys first to goal. aflsunslions URL	Sat May 02 06:37:13 +0000 2015
positive	let the toilet bowl begin aflsunslions qclash	Sat May 02 06:36:56 +0000 2015
neutrino	ok brisbane... let's at least have a competition this time. aflsunslions	Sat May 02 06:36:19 +0000 2015
neutrino	will it be the suns or the lions registering their first win of the year? aflsunslions scores &amp; @aflfantasy points: URL	Sat May 02 06:36:07 +0000 2015
neutrino	is everyone ready for this visual feast? aflsunslions	Sat May 02 06:34:55 +0000 2015
neutrino	.@goldcoastsuns v @brisbanelions about get underway at metricon. weather fine! follow: URL aflsunslions	Sat May 02 06:34:18 +0000 2015
negative	game time! let's go lions aflsunslions golions prideinthejumper qclash	Sat May 02 06:34:16 +0000 2015
negative	beat the suns aflsunslions qclash	Sat May 02 06:33:48 +0000 2015
negative	game time! aflsunslions URL	Sat May 02 06:33:30 +0000 2015
neutrino	rt @abcgrandstand: gold coast suns and brisbane lions are warming up for the qclash in carrara. live streams and scores: URL	Sat May 02 06:33:03 +0000 2015
negative	rt @brisbanelions: game time!! golions aflsunslions URL	Sat May 02 06:32:29 +0000 2015
negative	rt @willhillaus: no ablett, no interest? aflsunslions qclash URL	Sat May 02 06:31:57 +0000 2015
neutrino	gold coast suns and brisbane lions are warming up for the qclash in carrara. live streams and scores: URL aflsunslions	Sat May 02 06:31:44 +0000 2015
positive	rt @brisbanelions: the @gatorade is one ice, nearly time to do the same to the suns! golions aflsunslions URL	Sat May 02 06:31:40 +0000 2015
negative	rt @jamesdoggie: doing my best lion king look. @afl @goldcoastsuns @brisbanelions aflsunslions doggietips URL	Sat May 02 06:31:17 +0000 2015
negative	rt @willhillaus: no ablett, no interest? aflsunslions qclash URL	Sat May 02 06:31:01 +0000 2015
negative	no ablett, no interest? aflsunslions qclash URL	Sat May 02 06:30:01 +0000 2015
negative	steeling myself for the battle for the bottom. give us a sign, please. aflsunslions	Sat May 02 06:29:17 +0000 2015
negative	rt @brisbanelions: game time!! golions aflsunslions URL	Sat May 02 06:28:26 +0000 2015
positive	rt @willhillwolf: backing the suns' scoring ability to go a long way in aflsunslions this arvo. qclash URL	Sat May 02 06:28:15 +0000 2015
negative	rt @brisbanelions: game time!! golions aflsunslions URL	Sat May 02 06:26:25 +0000 2015
negative	rt @brisbanelions: game time!! golions aflsunslions URL	Sat May 02 06:25:51 +0000 2015
negative	game time!! golions aflsunslions URL	Sat May 02 06:25:37 +0000 2015
negative	can the @brisbanelions pounce on an injury-riddled @goldcoastsuns? aflsunslions qclash live: URL URL	Sat May 02 06:25:24 +0000 2015
negative	pre-match shadows creep over carrara. surface impeccable given hammering it copped yest. @abcgrandstand aflsunslions URL	Sat May 02 06:24:38 +0000 2015
negative	rt @iamshaunbailey: qclash still sounds sexually transmissible	Sat May 02 06:24:04 +0000 2015
positive	rt @willhillaus: the crowd is starting to pour in for the qclash. aflsunslions URL	Sat May 02 06:24:02 +0000 2015
positive	backing the suns' scoring ability to go a long way in aflsunslions this arvo. qclash URL	Sat May 02 06:24:00 +0000 2015
negative	hey friends. what channel is aflsunslions on? thanks!	Sat May 02 06:23:04 +0000 2015
neutrino	about to begin covering aflsunslions on @theroarsports. join me for live scores and updates - URL	Sat May 02 06:23:03 +0000 2015
negative	its time for the q clash commin lions lets show the suns how we roll 👍 aflsunslions	Sat May 02 06:21:41 +0000 2015
positive	rt @brisbanelions: it's nearly time!! aflsunslions URL	Sat May 02 06:20:08 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 06:19:34 +0000 2015
positive	rt @brisbanelions: it's nearly time!! aflsunslions URL	Sat May 02 06:18:51 +0000 2015
positive	it's nearly time!! aflsunslions URL	Sat May 02 06:18:40 +0000 2015
negative	amped for qclash today. let's go @brisbanelions aflsunslions	Sat May 02 06:18:15 +0000 2015
positive	rt @willhillaus: the crowd is starting to pour in for the qclash. aflsunslions URL	Sat May 02 06:17:47 +0000 2015
negative	this game should be officially exempt from all tipping comps. who the hell do you go with? aflsunslions qclash	Sat May 02 06:17:42 +0000 2015
negative	qclash still sounds sexually transmissible	Sat May 02 06:17:04 +0000 2015
positive	the crowd is starting to pour in for the qclash. aflsunslions URL	Sat May 02 06:17:01 +0000 2015
neutrino	rt @willhillaus: both win-less, who will get the chocolates in the qclash? our aflsunslions money back promo. URL	Sat May 02 06:16:25 +0000 2015
negative	aflsunslions suns with loads of injuries in midfield, but are still favourites (just) URL URL	Sat May 02 06:15:17 +0000 2015
negative	rt @willhillaus: the suns are 1-12 (4-9 against the line) without gary ablett in the side. aflsunslions qclash URL	Sat May 02 06:14:50 +0000 2015
neutrino	both win-less, who will get the chocolates in the qclash? our aflsunslions money back promo. URL	Sat May 02 06:13:00 +0000 2015
neutrino	aflsunslions we've got the very best odds if you fancy a bet	Sat May 02 06:10:24 +0000 2015
negative	the suns are 1-12 (4-9 against the line) without gary ablett in the side. aflsunslions qclash URL	Sat May 02 06:09:00 +0000 2015
positive	rt @goldcoastsuns: one hour until the bounce in qclash 9. schade and glenn are getting ready for their debut aflsunslions URL	Sat May 02 06:06:15 +0000 2015
neutrino	barring an unlikely draw, one of these teams will enjoy their first win. live coverage of aflsunslions | URL	Sat May 02 06:03:04 +0000 2015
positive	looks like brisbane will start favourite. that shows just how much gold coast are struggling... aflsunslions	Sat May 02 06:01:30 +0000 2015
neutrino	rt @luxbet: the only two remaining winless teams face off in the q clash. who can finally break their season duck? aflsunslions URL	Sat May 02 06:01:02 +0000 2015
positive	aflsunslions dreamteam selections now up	Sat May 02 06:00:01 +0000 2015
neutrino	rt @afltrade: final teams:	Sat May 02 05:59:53 +0000 2015
neutrino	qld derby! check out the ninja's predictions and suggestions here - URL aflsunslions afltips URL	Sat May 02 05:58:32 +0000 2015
neutrino	the only two remaining winless teams face off in the q clash. who can finally break their season duck? aflsunslions URL	Sat May 02 05:57:05 +0000 2015
negative	pre-game bevs @metriconstadium aflsunslions URL	Sat May 02 05:56:18 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 05:52:06 +0000 2015
positive	the @gatorade is one ice, nearly time to do the same to the suns! golions aflsunslions URL	Sat May 02 05:51:09 +0000 2015
negative	rt @jamesdoggie: doing my best lion king look. @afl @goldcoastsuns @brisbanelions aflsunslions doggietips URL	Sat May 02 05:47:43 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 05:47:09 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 05:46:50 +0000 2015
neutrino	aflsunslions the big qclash is a tricky one to predict, we've got the best odds and tips URL URL	Sat May 02 05:45:17 +0000 2015
positive	one hour until the bounce in qclash 9. schade and glenn are getting ready for their debut aflsunslions URL	Sat May 02 05:43:46 +0000 2015
positive	rt @brisbanelions: let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:42:16 +0000 2015
neutrino	sitting on a plane in la heading home going to miss the boys first of many victories aflsunslions @brisbanelions	Sat May 02 05:39:06 +0000 2015
positive	the lions are 6-0 (3-3 against the line) vs gold coast. aflsunslions qclash URL	Sat May 02 05:37:01 +0000 2015
positive	rt @brisbanelions: let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:34:36 +0000 2015
positive	rt @brisbanelions: let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:34:28 +0000 2015
negative	rt @brisbanelions: no change to our team to take on the suns, @rbewick8 to start as sub. aflsunslions	Sat May 02 05:33:00 +0000 2015
positive	rt @afl: aflsunslions - rory thompson out, replaced by seb tape. subs: sean lemmens (@goldcoastsuns) and rohan bewick (@brisbanelions)	Sat May 02 05:32:20 +0000 2015
negative	rt @mel_wright: it's on... qclash golions @brisbanelions @courtz_hancock @afl aflsunslions URL	Sat May 02 05:31:30 +0000 2015
positive	rt @afl: aflsunslions - rory thompson out, replaced by seb tape. subs: sean lemmens (@goldcoastsuns) and rohan bewick (@brisbanelions)	Sat May 02 05:31:07 +0000 2015
negative	"browny labels the suns as ""the worst performing side in the competition"". aflsunslions URL"	Sat May 02 05:30:35 +0000 2015
negative	back the lions to beat the suns, &amp; zorko to kick 3 goals. URL aflsunslions URL	Sat May 02 05:30:04 +0000 2015
positive	rt @brisbanelions: let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:29:38 +0000 2015
positive	rt @brisbanelions: let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:28:20 +0000 2015
positive	let's hope @stakes14's prediction is right and this bloke kicks a bag! @dmcstay aflsunslions URL	Sat May 02 05:27:12 +0000 2015
negative	rt @afl_mikewhiting: hard to believe this is the same place that was being bucketed on yesterday. perfect conditions aflsunslions URL	Sat May 02 05:25:02 +0000 2015
neutrino	best of luck today @goldcoastsuns keeping across the match via twitter...no 7mate here in france! aflsunslions	Sat May 02 05:23:41 +0000 2015
neutrino	rt @goldcoastsuns: debutant josh glenn and his family in the rooms before his first game aflsunslions qclash9 URL	Sat May 02 05:23:34 +0000 2015
neutrino	rt @goldcoastsuns: late change: rory thompson is a late out, replaced in the 22 by seb tape. sean lemmens will start as the sub. aflsunsli…	Sat May 02 05:23:04 +0000 2015
positive	rt @afl_mikewhiting: late change for gold coast - rory thompson (hip) replaced by seb tape. lemmens and bewick the subs aflsunslions	Sat May 02 05:22:46 +0000 2015
neutrino	final teams:	Sat May 02 05:21:55 +0000 2015
negative	should be a high-scoring game at metricon today. beautiful conditions (after wild weather yesterday) and go @brisbanelions aflsunslions	Sat May 02 05:21:23 +0000 2015
negative	rt @goldcoastsuns: josh fraser presents henry schade with his jumper ahead of his debut aflsunslions outoftheschade URL	Sat May 02 05:19:48 +0000 2015
neutrino	rt @goldcoastsuns: debutant josh glenn and his family in the rooms before his first game aflsunslions qclash9 URL	Sat May 02 05:14:57 +0000 2015
positive	rt @afl: aflsunslions - rory thompson out, replaced by seb tape. subs: sean lemmens (@goldcoastsuns) and rohan bewick (@brisbanelions)	Sat May 02 05:13:54 +0000 2015
negative	rt @goldcoastsuns: josh fraser presents henry schade with his jumper ahead of his debut aflsunslions outoftheschade URL	Sat May 02 05:13:18 +0000 2015
positive	rt @afl_mikewhiting: late change for gold coast - rory thompson (hip) replaced by seb tape. lemmens and bewick the subs aflsunslions	Sat May 02 05:13:17 +0000 2015
neutrino	aflsunslions is a tricky game, but we think there is some value to be found. check out betting tip -&gt; URL	Sat May 02 05:13:03 +0000 2015
neutrino	rt @goldcoastsuns: late change: rory thompson is a late out, replaced in the 22 by seb tape. sean lemmens will start as the sub. aflsunsli…	Sat May 02 05:12:44 +0000 2015
neutrino	rt @goldcoastsuns: late change: rory thompson is a late out, replaced in the 22 by seb tape. sean lemmens will start as the sub. aflsunsli…	Sat May 02 05:12:44 +0000 2015
neutrino	rt @foxfootylive: final teams in for aflsunslions ...	Sat May 02 05:12:36 +0000 2015
positive	rt @afl: aflsunslions - rory thompson out, replaced by seb tape. subs: sean lemmens (@goldcoastsuns) and rohan bewick (@brisbanelions)	Sat May 02 05:11:19 +0000 2015
positive	late change for gold coast - rory thompson (hip) replaced by seb tape. lemmens and bewick the subs aflsunslions	Sat May 02 05:11:12 +0000 2015
neutrino	late change: rory thompson is a late out, replaced in the 22 by seb tape. sean lemmens will start as the sub. aflsunslions	Sat May 02 05:11:02 +0000 2015
neutrino	final teams in for aflsunslions ...	Sat May 02 05:10:59 +0000 2015
positive	aflsunslions qclash thanks @andybriggs73 URL	Sat May 02 05:10:57 +0000 2015
neutrino	debutant josh glenn and his family in the rooms before his first game aflsunslions qclash9 URL	Sat May 02 05:10:51 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 05:10:42 +0000 2015
negative	rt @brisbanelions: no change to our team to take on the suns, @rbewick8 to start as sub. aflsunslions	Sat May 02 05:10:00 +0000 2015
negative	no change to our team to take on the suns, @rbewick8 to start as sub. aflsunslions	Sat May 02 05:09:37 +0000 2015
negative	josh fraser presents henry schade with his jumper ahead of his debut aflsunslions outoftheschade URL	Sat May 02 05:07:45 +0000 2015
positive	aflsunslions - rory thompson out, replaced by seb tape. subs: sean lemmens (@goldcoastsuns) and rohan bewick (@brisbanelions)	Sat May 02 05:07:42 +0000 2015
negative	suns ml (+105) aflsunslions	Sat May 02 05:06:35 +0000 2015
negative	hard to believe this is the same place that was being bucketed on yesterday. perfect conditions aflsunslions URL	Sat May 02 04:52:32 +0000 2015
negative	rt @mel_wright: it's on... qclash golions @brisbanelions @courtz_hancock @afl aflsunslions URL	Sat May 02 04:51:09 +0000 2015
negative	cracking footy weather for the @goldcoastsuns v @brisbanelions qclash aflsunslions URL	Sat May 02 04:48:58 +0000 2015
negative	boundary line beckons for moi @goldcoastsuns v @brisbanelions. leaning to suns now rain gone but suns only 2 wins over lions. aflsunslions	Sat May 02 04:44:46 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 04:40:46 +0000 2015
negative	gold coast suns v brisbane lions tips and preview aflsunslions	Sat May 02 04:40:06 +0000 2015
negative	gold coast suns v brisbane lions tips and preview aflsunslions	Sat May 02 04:30:08 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 04:28:43 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 04:14:20 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 04:08:21 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 03:59:31 +0000 2015
negative	“@brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL just about ready to leave.	Sat May 02 03:58:27 +0000 2015
negative	rt @brisbanelions: beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 03:57:51 +0000 2015
negative	beautiful day for it @metriconstadium! aflsunslions URL	Sat May 02 03:57:38 +0000 2015
positive	rt @rhyswoosnam: and the other game, but we won't talk about that.... aflsunslions	Sat May 02 03:40:34 +0000 2015
positive	and the other game, but we won't talk about that.... aflsunslions	Sat May 02 03:39:36 +0000 2015
negative	"qclash is such a lame and awkward expression compared to the showdown or the derby. why does it even need a ""name""? afl aflsunslions"	Sat May 02 03:23:53 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 03:22:15 +0000 2015
negative	qclash or crime against humanity? you decide! aflsunslions afl	Sat May 02 03:12:02 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 03:11:23 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 03:11:03 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 02:59:07 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 02:59:01 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 02:58:06 +0000 2015
positive	rt @goldcoastsuns: can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns http:/…	Sat May 02 02:57:57 +0000 2015
positive	can you believe it? a stunning day at @metriconstadium. 4.35pm first bounce, get down here! aflsunslions gcsuns URL	Sat May 02 02:57:20 +0000 2015
negative	this guernsey. let's do it! golions @brisbanelions qclash9 aflsunslions URL	Sat May 02 02:50:08 +0000 2015
positive	ex coll jet @beama9 is $6 fav to win today's marcusashcroftmedal for bog in the qld derby! URL aflsunslions qclash	Sat May 02 01:57:27 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 01:57:22 +0000 2015
negative	with my great friend janice.	Sat May 02 01:44:54 +0000 2015
negative	the only thing brisbane have going for them is they get competitive in q clashes. everything else is against them golions aflsunslions	Sat May 02 01:34:54 +0000 2015
negative	rt @wominator91: its game day !!! common lions lets heap more miseries on the suns 😉 qclash golions prideinthejumper aflsunslions	Sat May 02 01:04:16 +0000 2015
negative	its game day !!! common lions lets heap more miseries on the suns 😉 qclash golions prideinthejumper aflsunslions	Sat May 02 01:03:40 +0000 2015
negative	rt @mel_wright: it's on... qclash golions @brisbanelions @courtz_hancock @afl aflsunslions URL	Sat May 02 00:34:21 +0000 2015
negative	rt @mel_wright: it's on... qclash golions @brisbanelions @courtz_hancock @afl aflsunslions URL	Sat May 02 00:24:46 +0000 2015
negative	rt @mel_wright: it's on... qclash golions @brisbanelions @courtz_hancock @afl aflsunslions URL	Sat May 02 00:17:09 +0000 2015
positive	match day, pretty pumped to pounce, win number 1 for the @brisbanelions today qclash aflsunslions golions beleivebelong	Sat May 02 00:12:30 +0000 2015
positive	rt @titusoreily: happy q clash everyone. aflsunslions	Sat May 02 00:05:06 +0000 2015
neutrino	at the olympic museum in lausanne, checked footy scores, now depressed! sport, y u do dis! afllionssuns on the bright side this place is 👌	Sat May 02 09:12:50 +0000 2015
neutrino	rt @mrplotto: breaking: @foxfooty announce end of q clash by dropping telecast mid stream. mrplotto afllionssuns	Sat May 02 07:40:47 +0000 2015
neutrino	breaking: @foxfooty announce end of q clash by dropping telecast mid stream. mrplotto afllionssuns	Sat May 02 07:35:26 +0000 2015
negative	maybe a sniper will take that cunt with the trumpet out afllionssuns	Sat May 02 07:15:35 +0000 2015
positive	"seeing jack crisp smashing at pies is great, seeing brisbanes ""finals type"" recruits to butt fuck nothing is even better afllionssuns"	Sat May 02 07:06:09 +0000 2015
negative	this shapes up as a b grade contest if there ever was one schoolboys afl afllionssuns URL	Sat May 02 00:03:25 +0000 2015
negative	@radiotabaus winner's - tns fc completing the welsh football domestic treble, losers - brisbane lions	Sun May 03 20:20:03 +0000 2015
positive	gungahlin united notch first npl victory with 3-1 win against woden weston fc - URL	Sun May 03 18:46:10 +0000 2015
positive	sydney fc friendly could mark exit point for chelsea stars didier drogba and petr cech - URL	Sun May 03 11:16:10 +0000 2015
positive	sydney fc friendly could mark exit point for chelsea stars didier drogba and petr cech URL (sport) brisbane qld	Sun May 03 11:07:36 +0000 2015
negative	spaniard poised to roar into a-league role URL aleague	Sun May 03 10:43:30 +0000 2015
neutrino	rt @afl: the ladder after five rounds!	Sun May 03 10:24:05 +0000 2015
positive	gungahlin united notch first npl victory with 3-1 win against woden weston fc URL (news) brisbane qld	Sun May 03 10:08:48 +0000 2015
positive	gungahlin united notch first npl victory with 3-1 win against woden weston fc URL (sport) brisbane qld	Sun May 03 10:08:46 +0000 2015
neutrino	@flightcentreau are offering all in packages when lfc take on @brisbaneroar in brisbane in july. check'em out here URL	Sun May 03 09:57:55 +0000 2015
neutrino	sydney fc prepare for adelaide final with private hit-out URL (sport) brisbane qld	Sun May 03 08:10:23 +0000 2015
neutrino	sydney fc prepare for adelaide final with private hit-out URL (news) brisbane qld	Sun May 03 07:58:05 +0000 2015
positive	"brisbane roar fc kids supporters jacket, size 10, a league product ""orange"": au $14.99 (0 bids)end date: sund... URL"	Sun May 03 04:25:52 +0000 2015
positive	watching adelaide fc vs brisbane roar.. what a game aleague whatagame brisbaneroarfc adelaidefc… URL	Sun May 03 03:45:25 +0000 2015
positive	i hope adelaide fc wins against brisbane roar smh	Sun May 03 00:03:12 +0000 2015
positive	goodwin amazing goal adelaide united vs brisbane roar fc 01/05/2015/… URL @brisbanesnews URL	Sat May 02 18:42:23 +0000 2015
positive	goodwin amazing goal adelaide united vs brisbane roar fc 01/05/2015/… URL @brisbanesnews URL	Sat May 02 18:42:06 +0000 2015
positive	goodwin amazing goal adelaide united vs brisbane roar fc 01/05/2015/ australian… URL video URL	Sat May 02 18:37:13 +0000 2015
neutrino	me ha gustado un vídeo de @youtube de @aleaguehd (URL - sydney fc 5-4 brisbane roar | full match highlights |	Sat May 02 16:02:48 +0000 2015
positive	reds' sharpness provides advantage over sydney fc, claims josep gombau - URL	Sat May 02 13:36:08 +0000 2015
positive	thai siam – deep fried oysters, moreton bay bugs, espresso martini – cleveland, brisbane australia URL	Sat May 02 12:38:27 +0000 2015
neutrino	local boys rock the roar in final URL aleague	Sat May 02 11:10:26 +0000 2015
positive	leyton orient v exeter city fc 08/03/03 (brisbane road) football programme URL URL	Sat May 02 11:00:14 +0000 2015
positive	belconnen united continues hot form with 2-0 win against tigers fc URL (sport) brisbane qld	Sat May 02 10:07:17 +0000 2015
neutrino	lesson to learn for complacent roar URL aleague	Sat May 02 09:30:35 +0000 2015
positive	belconnen united continues hot form with 2-0 win against tigers fc URL (news) brisbane qld	Sat May 02 09:19:24 +0000 2015
negative	you are putrid @brisbane_fc 	Sat May 02 08:51:55 +0000 2015
negative	come on lions show a bit of fight ! @brisbane_fc	Sat May 02 08:35:56 +0000 2015
positive	jose mourinho is the man to watch, and listen to, when chelsea visit to face sydney fc URL (news) brisbane qld	Sat May 02 08:07:13 +0000 2015
negative	@titusoreily maybe its time that the afl bite the bullet and re-locate the @brisbane_fc to the inner nth eastern suburbs of melbourne.	Sat May 02 07:36:48 +0000 2015
negative	@brisbane_fc @gowland_ben yep. and the boys r getting smashed again.at least aish isn't there as it would be worse,given he doesn't try.	Sat May 02 07:31:10 +0000 2015
positive	it's such a nice afternoon	Sat May 02 07:26:03 +0000 2015
